OID_,FID_BEC_PEM_Elk,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Elk,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
640,408,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,5,cool,ESSFdk1cool,105,257,0.000000000000000,1936,Lightning,1936-257,35648.599999999998545,linens, ,20070517130647,19360714,digitised,JA70003000,0.000000000000000,1762957.000000000000000,356486879.766200006008148,112810.565700000006473,5982.369963579970317,72434.029443199367961,7.243402944319937
641,408,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,5,cool,ESSFdk1cool,117,258,0.000000000000000,1934,Lightning,1934-258,36255.699999999997090,linens, ,20070517130648,19340730,digitised,JA70003000,0.000000000000000,1762242.000000000000000,362557429.144100010395050,91394.347999999998137,4089.266709156508568,49044.053774545427586,4.904405377454543
642,408,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,5,cool,ESSFdk1cool,119,260,0.000000000000000,1934,Lightning,1934-260,3834.400000000000091,linens, ,20070517130558,19340730,digitised,JA70003000,0.000000000000000,1762247.000000000000000,38344213.946599997580051,29672.107599999999366,150.062720809377140,1250.201435422433406,0.125020143542243
643,408,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,5,cool,ESSFdk1cool,135,167,0.000000000000000,1940,Lightning,1940-167,1096.000000000000000,linens, ,20070517130609,19400712,digitised,JA70003000,0.000000000000000,1764469.000000000000000,10960088.150399999693036,22340.513900000001740,99.990203113209674,624.877312730647986,0.062487731273065
644,408,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,5,cool,ESSFdk1cool,174,N20809,0.000000000000000,1970,Person,1970-N20809,266.800000000000011,mylars, ,20070517130651,19700903,digitised,JA70003000,0.000000000000000,1769571.000000000000000,2668425.682899999897927,15366.477500000000873,30.111713504879404,36.901937307896972,0.003690193730790
645,408,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,5,cool,ESSFdk1cool,194,N10689,0.000000000000000,2003,Lightning,2003-N10689,3580.500000000000000,LANDSAT5, ,20070517150823,20030813,digitized,JA70003000,0.000000000000000,1773456.000000000000000,35805477.777500003576279,49970.525199999996403,1071.482316009554097,4872.091548057650471,0.487209154805765
646,408,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,5,cool,ESSFdk1cool,205,N11966,2017091601.000000000000000,2017,Lightning,2017-N11966,15448.799999999999272,2017 ROLLOVER,20170916,20170917141956,20170830,Non-corrected airborne GPS,JA70003000,0.000000000000000,1777443.000000000000000,154488899.541500002145767,107767.556100000001607,3802.226902941572916,41497.558555795214488,4.149755855579522
647,408,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,5,cool,ESSFdk1cool,206,N11971,2017091803.000000000000000,2017,Lightning,2017-N11971,2262.599999999999909,2017 ROLLOVER,20170918,20170919084719,20170830,Non-corrected ground GPS,JA70003000,0.000000000000000,1777444.000000000000000,22626283.845199998468161,45474.428699999996752,299.980374703114308,1874.753061011568661,0.187475306101157
648,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,1,102,0.000000000000000,1919,Lightning,1919-102,872.200000000000045,linens, ,20070517130614,19190818,digitised,JA70003000,0.000000000000000,1756049.000000000000000,8722849.837600000202656,15326.293600000000879,18647.840316630266898,291814.754143684578594,29.181475414368460
649,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,2,114,0.000000000000000,1919,Person,1919-114,718.700000000000045,linens, ,20070517130622,19190923,digitised,JA70003000,0.000000000000000,1756062.000000000000000,7187146.570600000210106,12383.380100000000311,899.818843441495574,8181.959231264241680,0.818195923126424
650,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,9,32,0.000000000000000,1919,Person,1919-32,1624.299999999999955,linens, ,20070517130622,19190620,digitised,JA70003000,0.000000000000000,1756125.000000000000000,16243645.875000000000000,17763.624500000001717,3101.848427358577283,54114.852586091852572,5.411485258609186
651,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,24,55,0.000000000000000,1920,Person,1920-55,863.100000000000023,linens, ,20070517130622,19200726,digitised,JA70003000,0.000000000000000,1756550.000000000000000,8631133.315500000491738,12737.794200000000274,699.950951888955956,16247.714700990727579,1.624771470099073
652,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,45,100,0.000000000000000,1923,Person,1923-100,7096.199999999999818,linens, ,20070517130622,19230904,digitised,JA70003000,0.000000000000000,1757580.000000000000000,70962763.372400000691414,43695.000899999999092,26112.850821002321027,363117.487124774546828,36.311748712477460
653,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,46,350,0.000000000000000,1925,Lightning,1925-350,609.899999999999977,linens, ,20070517130622,19250712,digitised,JA70003000,0.000000000000000,1758704.000000000000000,6099522.121000000275671,12199.128399999999601,669.520690074380127,1059.126570747615006,0.105912657074762
654,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,56,1040,0.000000000000000,1929,Person,1929-1040,1388.299999999999955,linens, ,20070517130614,19290824,digitised,JA70003000,0.000000000000000,1759911.000000000000000,13883732.380699999630451,26218.873100000000704,16026.315875937600140,563113.801609769929200,56.311380160976995
655,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,62,820,0.000000000000000,1929,Lightning,1929-820,11203.100000000000364,linens, ,20070517130614,19290823,digitised,JA70003000,0.000000000000000,1760226.000000000000000,112031012.506400004029274,66033.422800000000279,35001.882338548508415,614056.413440853357315,61.405641344085339
656,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,63,698,0.000000000000000,1929,Person,1929-698,8308.899999999999636,linens, ,20070517130622,19290814,digitised,JA70003000,0.000000000000000,1760168.000000000000000,83089732.756099998950958,59173.564100000003236,1302.166675071929376,17933.430255866634980,1.793343025586664
657,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,73,550,0.000000000000000,1931,Person,1931-550,68465.699999999997090,linens, ,20070517130648,19310802,digitised,JA70003000,0.000000000000000,1761155.000000000000000,684657447.039800047874451,178558.949300000007497,433340.247040249058045,5534398.518461368046701,553.439851846136776
658,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,77,662,0.000000000000000,1930,Lightning,1930-662,535.000000000000000,linens, ,20070517130614,19300824,digitised,JA70003000,0.000000000000000,1760699.000000000000000,5350425.559899999760091,9243.019599999999627,12569.141874797278433,243858.273937891673995,24.385827393789167
659,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,78,662,0.000000000000000,1930,Lightning,1930-662,301.399999999999977,linens, ,20070517130614,19300824,digitised,JA70003000,0.000000000000000,1760700.000000000000000,3014510.360599999781698,7140.766800000000330,3117.311653225309783,31286.125834836198919,3.128612583483620
660,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,94,183,0.000000000000000,1932,Lightning,1932-183,628.399999999999977,linens, ,20070517130558,19320728,digitised,JA70003000,0.000000000000000,1761460.000000000000000,6284666.205900000408292,11127.698399999999310,2510.386259969385264,18435.219185770889453,1.843521918577089
661,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,96,385,0.000000000000000,1932,Lightning,1932-385,20.000000000000000,linens, ,20070517130558,19320908,digitised,JA70003000,0.000000000000000,1761624.000000000000000,200838.799300000013318,1776.277299999999968,125.143447447493557,629.972514728346368,0.062997251472835
662,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,97,138,0.000000000000000,1932,Lightning,1932-138,1184.599999999999909,linens, ,20070517130558,19320728,digitised,JA70003000,0.000000000000000,1761419.000000000000000,11846009.796399999409914,26862.660100000000966,13986.465052783762076,108808.463666716605076,10.880846366671660
663,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,105,257,0.000000000000000,1936,Lightning,1936-257,35648.599999999998545,linens, ,20070517130647,19360714,digitised,JA70003000,0.000000000000000,1762957.000000000000000,356486879.766200006008148,112810.565700000006473,536601.794507996761240,11525612.824164891615510,1152.561282416489121
664,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,117,258,0.000000000000000,1934,Lightning,1934-258,36255.699999999997090,linens, ,20070517130648,19340730,digitised,JA70003000,0.000000000000000,1762242.000000000000000,362557429.144100010395050,91394.347999999998137,342416.283033915737178,6735119.168030465953052,673.511916803046574
665,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,119,260,0.000000000000000,1934,Lightning,1934-260,3834.400000000000091,linens, ,20070517130558,19340730,digitised,JA70003000,0.000000000000000,1762247.000000000000000,38344213.946599997580051,29672.107599999999366,40324.970989521556476,813190.511536543024704,81.319051153654300
666,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,120,439,0.000000000000000,1934,Lightning,1934-439,2595.000000000000000,linens, ,20070517130558,19340816,digitised,JA70003000,0.000000000000000,1762460.000000000000000,25950394.712299998849630,24993.673599999998260,3473.010534799852394,62308.172943036959623,6.230817294303696
667,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,135,167,0.000000000000000,1940,Lightning,1940-167,1096.000000000000000,linens, ,20070517130609,19400712,digitised,JA70003000,0.000000000000000,1764469.000000000000000,10960088.150399999693036,22340.513900000001740,8687.051731072227994,116137.430423231358873,11.613743042323136
668,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,142,462,0.000000000000000,1944,Lightning,1944-462,57.299999999999997,linens, ,20070517130606,19440907,digitised,JA70003000,0.000000000000000,1765360.000000000000000,573641.625099999946542,4478.097200000000157,509.851871251448301,4335.938282807785981,0.433593828280779
669,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,156,N00225,0.000000000000000,1960,Lightning,1960-N00225,1039.400000000000091,mylars, ,20070517130634,19600713,digitised,JA70003000,0.000000000000000,1768060.000000000000000,10394969.574599999934435,14582.390799999999217,16141.753314339548524,517200.285609411483165,51.720028560941152
670,409,373,435.000000000000000,ESSF,dk,1, ,NDT3,ESSFdk1,ESSFdk 1,Engelmann Spruce -- Subalpine Fir,Dry Cool,Elk, ,Ecosystems with frequent stand-initiating events,1203004219.997600078582764,2195045.995000000111759,1203004220.000000000000000,2195046.000000000000000,5117336.000000000000000,6,warm,ESSFdk1warm,159,N00417,0.000000000000000,1958,Lightning,1958-N00417,582.700000000000045,mylars, ,20070517130636,19580812,digitised,JA70003000,0.000000000000000,1767562.000000000000000,5827784.126600000075996,12641.994699999999284,251.729008914113251,3122.927405059823741,0.312292740505982
