OID_,FID_BEC_PEM_Kootenay_South,FID_BEC_ROI,FTRCLSSSK,ZONE,SUBZONE,VARIANT,PHASE,NTRLDSTRBN,MAP_LABEL,BGC_LABEL,ZONE_NAME,SBZNNM,VRNTNM,PHASE_NAME,NTRLDSTRB1,AREA_SQM,FEAT_LEN,FEAT_AREA,FTRLNGTH,OBJECTID,FID_PEM_fire_group,fire_group,BEC_PEM,FID_HFP_Kootenay_South,FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE_1,OBJECTID_12,AREA_SQM_1,FEAT_LEN_1,Shape_Length,Shape_Area,Calculate_Size_Ha
5445,733,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,6,warm,ESSFwm4warm,123,1055,0.000000000000000,1929,Lightning,1929-1055,838.299999999999955,linens, ,20070517130621,19290829,digitised,JA70003000,0.000000000000000,1759917.000000000000000,8383456.898199999704957,17592.682499999998981,131.094636834266595,916.848671142964349,0.091684867114296
5446,732,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,5,cool,ESSFwm4cool,361,297,0.000000000000000,1945,Lightning,1945-297,1774.599999999999909,linens, ,20070517130606,19450807,digitised,JA70003000,0.000000000000000,1765540.000000000000000,17746577.378800000995398,18800.702900000000227,199.932117104107135,1249.151502105334202,0.124915150210533
5447,733,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,6,warm,ESSFwm4warm,361,297,0.000000000000000,1945,Lightning,1945-297,1774.599999999999909,linens, ,20070517130606,19450807,digitised,JA70003000,0.000000000000000,1765540.000000000000000,17746577.378800000995398,18800.702900000000227,199.932117104107135,1249.151502105334202,0.124915150210533
5448,732,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,5,cool,ESSFwm4cool,640,N11886,2018083102.000000000000000,2018,Lightning,2018-N11886,9113.299999999999272,2018 ROLLOVER,20180831,20180831191709,20180728,Non-corrected ground GPS,JA70003000,0.000000000000000,1777973.000000000000000,91133862.778400003910065,104712.087299999999232,572.835014622433505,1548.983614339484575,0.154898361433948
5449,733,2,435.000000000000000,ESSF,wm,4, ,NDT2,ESSFwm4,ESSFwm 4,Engelmann Spruce -- Subalpine Fir,Wet Mild,Moyie, ,Ecosystems with infrequent stand-initiating events,872817624.212499976158142,1371638.289799999911338,872817624.000000000000000,1371638.000000000000000,5120791.000000000000000,6,warm,ESSFwm4warm,640,N11886,2018083102.000000000000000,2018,Lightning,2018-N11886,9113.299999999999272,2018 ROLLOVER,20180831,20180831191709,20180728,Non-corrected ground GPS,JA70003000,0.000000000000000,1777973.000000000000000,91133862.778400003910065,104712.087299999999232,572.835014622433505,1548.983614339484575,0.154898361433948
5450,748,227,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,885052184.674299955368042,3926900.867800000123680,885052185.000000000000000,3926901.000000000000000,5120752.000000000000000,1,cool,ESSFwm2cool,168,772,0.000000000000000,1929,Person,1929-772,4334.100000000000364,linens, ,20070517130648,19290818,assumed_shape,JA70003000,0.000000000000000,1760198.000000000000000,43341954.032399997115135,33834.493600000001607,34.810846876626123,65.737213526068331,0.006573721352607
5451,749,227,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,885052184.674299955368042,3926900.867800000123680,885052185.000000000000000,3926901.000000000000000,5120752.000000000000000,6,warm,ESSFwm2warm,168,772,0.000000000000000,1929,Person,1929-772,4334.100000000000364,linens, ,20070517130648,19290818,assumed_shape,JA70003000,0.000000000000000,1760198.000000000000000,43341954.032399997115135,33834.493600000001607,34.810846876626123,65.737213526068331,0.006573721352607
5452,748,227,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,885052184.674299955368042,3926900.867800000123680,885052185.000000000000000,3926901.000000000000000,5120752.000000000000000,1,cool,ESSFwm2cool,640,N11886,2018083102.000000000000000,2018,Lightning,2018-N11886,9113.299999999999272,2018 ROLLOVER,20180831,20180831191709,20180728,Non-corrected ground GPS,JA70003000,0.000000000000000,1777973.000000000000000,91133862.778400003910065,104712.087299999999232,174.996379211216606,0.245966733949948,0.000024596673395
5453,749,227,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,885052184.674299955368042,3926900.867800000123680,885052185.000000000000000,3926901.000000000000000,5120752.000000000000000,6,warm,ESSFwm2warm,640,N11886,2018083102.000000000000000,2018,Lightning,2018-N11886,9113.299999999999272,2018 ROLLOVER,20180831,20180831191709,20180728,Non-corrected ground GPS,JA70003000,0.000000000000000,1777973.000000000000000,91133862.778400003910065,104712.087299999999232,174.996379211216606,0.245966733949948,0.000024596673395
5454,750,227,435.000000000000000,ESSF,wm,2, ,NDT1,ESSFwm2,ESSFwm 2,Engelmann Spruce -- Subalpine Fir,Wet Mild,Purcell, ,Ecosystems with rare stand-initiating events,885052184.674299955368042,3926900.867800000123680,885052185.000000000000000,3926901.000000000000000,5120752.000000000000000,5,cool,ESSFwm2cool,168,772,0.000000000000000,1929,Person,1929-772,4334.100000000000364,linens, ,20070517130648,19290818,assumed_shape,JA70003000,0.000000000000000,1760198.000000000000000,43341954.032399997115135,33834.493600000001607,67.905256681472949,221.421172233816634,0.022142117223382
